FONDO,DTO,CÓDIGO DANE,ENTIDAD TERRITORIAL,APROPIACIÓN VIGENTE,Periodo
FCR 30%,CAQUETÁ,18592,PUERTORICO-CAQUETÁ,1012362203.0,2012
FCR 30%,CAQUETÁ,18610,SANJOSÉDELFRAGUA-CAQUETÁ,447322834.0,2012
FCR 30%,CAQUETÁ,18753,SANVICENTEDELCAGUÁN-CAQUETÁ,1971912697.0,2012
FCR 30%,CAQUETÁ,18756,SOLANO-CAQUETÁ,683306983.0,2012
FCR 30%,CAQUETÁ,18785,SOLITA-CAQUETÁ,280101061.0,2012
FCR 30%,CAQUETÁ,18860,VALPARAÍSO-CAQUETÁ,351251446.0,2012
FCR 30%,CAUCA,19022,ALMAGUER-CAUCA,645282552.0,2012
FCR 30%,CAUCA,19050,ARGELIA-CAUCA,795482116.0,2012
FCR 30%,CAUCA,19075,BALBOA-CAUCA,764376784.0,2012
FCR 30%,CAUCA,19100,BOLÍVAR-CAUCA,1357796707.0,2012
FCR 30%,CAUCA,19110,BUENOSAIRES-CAUCA,933557948.0,2012
FCR 30%,CAUCA,19130,CAJIBÍO-CAUCA,1120404246.0,2012
FCR 30%,CAUCA,19137,CALDONO-CAUCA,990870134.0,2012
FCR 30%,CAUCA,19142,CALOTO-CAUCA,536873124.0,2012
FCR 30%,CAUCA,19212,CORINTO-CAUCA,940048430.0,2012
FCR 30%,CAUCA,19256,ELTAMBO-CAUCA,1440550360.0,2012
FCR 30%,CAUCA,19290,FLORENCIA-CAUCA,186601374.0,2012
FCR 30%,CAUCA,19318,GUAPI-CAUCA,902024000.0,2012
FCR 30%,CAUCA,19355,INZÁ-CAUCA,903524158.0,2012
FCR 30%,CAUCA,19364,JAMBALÓ-CAUCA,507421029.0,2012
FCR 30%,CAUCA,19392,LASIERRA-CAUCA,327799985.0,2012
FCR 30%,CAUCA,19397,LAVEGA-CAUCA,1340927576.0,2012
FCR 30%,CAUCA,19418,LÓPEZ-CAUCA,611115672.0,2012
FCR 30%,CAUCA,19450,MERCADERES-CAUCA,549149933.0,2012
FCR 30%,CAUCA,19455,MIRANDA-CAUCA,1150897268.0,2012
FCR 30%,CAUCA,19473,MORALES-CAUCA,777816982.0,2012
FCR 30%,CAUCA,19517,PAEZ-CAUCA,1037987363.0,2012
FCR 30%,CAUCA,19533,PIAMONTE-CAUCA,221686718.0,2012
FCR 30%,CAUCA,19548,PIENDAMÓ-CAUCA,1241702792.0,2012
FCR 30%,CAUCA,19585,PURACÉ-CAUCA,465753355.0,2012
FCR 30%,CAUCA,19622,ROSAS-CAUCA,399776988.0,2012
FCR 30%,CAUCA,19693,SANSEBASTIÁN-CAUCA,415115345.0,2012
FCR 30%,CAUCA,19701,SANTAROSA-CAUCA,311726856.0,2012
FCR 30%,CAUCA,19743,SILVIA-CAUCA,971490532.0,2012
FCR 30%,CAUCA,19760,SOTARA-CAUCA,506625026.0,2012
FCR 30%,CAUCA,19780,SUÁREZ-CAUCA,575846635.0,2012
FCR 30%,CAUCA,19785,SUCRE-CAUCA,272110420.0,2012
FCR 30%,CAUCA,19807,TIMBÍO-CAUCA,998922006.0,2012
FCR 30%,CAUCA,19809,TIMBIQUÍ-CAUCA,651650573.0,2012
FCR 30%,CAUCA,19821,TORIBIO-CAUCA,864979264.0,2012
FCR 30%,CAUCA,19824,TOTORÓ-CAUCA,589256217.0,2012
FCR 30%,CESAR,20011,AGUACHICA-CESAR,2753403537.0,2012
FCR 30%,CESAR,20013,AGUSTÍNCODAZZI-CESAR,1589219149.0,2012
FCR 30%,CESAR,20032,ASTREA-CESAR,581143114.0,2012
FCR 30%,CESAR,20045,BECERRIL-CESAR,416982890.0,2012
FCR 30%,CESAR,20060,BOSCONIA-CESAR,1082594123.0,2012
FCR 30%,CESAR,20175,CHIMICHAGUA-CESAR,943875366.0,2012
FCR 30%,CESAR,20178,CHIRIGUANÁ-CESAR,625749874.0,2012
FCR 30%,CESAR,20228,CURUMANÍ-CESAR,776041284.0,2012
FCR 30%,CESAR,20238,ELCOPEY-CESAR,798727357.0,2012
FCR 30%,CESAR,20250,ELPASO-CESAR,681898671.0,2012
FCR 30%,CESAR,20295,GAMARRA-CESAR,489572202.0,2012
FCR 30%,CESAR,20310,GONZÁLEZ-CESAR,233320602.0,2012
FCR 30%,CESAR,20383,LAGLORIA-CESAR,411717026.0,2012
FCR 30%,CESAR,20400,LAJAGUADEIBIRICO-CESAR,679847434.0,2012
FCR 30%,CESAR,20443,MANAURE-CESAR,413982572.0,2012
FCR 30%,CESAR,20517,PAILITAS-CESAR,515381055.0,2012
FCR 30%,CESAR,20550,PELAYA-CESAR,536750662.0,2012
FCR 30%,CESAR,20570,PUEBLOBELLO-CESAR,633036359.0,2012
FCR 30%,CESAR,20614,RÍODEORO-CESAR,433790790.0,2012
FCR 30%,CESAR,20621,LAPAZ-CESAR,692277320.0,2012
FCR 30%,CESAR,20750,SANDIEGO-CESAR,413951957.0,2012
FCR 30%,CESAR,20770,SANMARTÍN-CESAR,557599807.0,2012
FCR 30%,CESAR,20787,TAMALAMEQUE-CESAR,427085999.0,2012
FCR 30%,CÓRDOBA,23001,MONTERÍA-CÓRDOBA,12925796035.0,2012
FCR 30%,CÓRDOBA,23068,AYAPEL-CÓRDOBA,1479462640.0,2012
FCR 30%,CÓRDOBA,23079,BUENAVISTA-CÓRDOBA,637077603.0,2012
FCR 30%,CÓRDOBA,23090,CANALETE-CÓRDOBA,616320305.0,2012
FCR 30%,CÓRDOBA,23162,CERETÉ-CÓRDOBA,2732278853.0,2012
FCR 30%,CÓRDOBA,23168,CHIMÁ-CÓRDOBA,447016679.0,2012
FCR 30%,CÓRDOBA,23182,CHINÚ-CÓRDOBA,1430937098.0,2012
FCR 30%,CÓRDOBA,23189,CIÉNAGADEORO-CÓRDOBA,1857563865.0,2012
FCR 30%,CÓRDOBA,23300,COTORRA-CÓRDOBA,469947677.0,2012
FCR 30%,CÓRDOBA,23350,LAAPARTADA-CÓRDOBA,440954813.0,2012
FCR 30%,CÓRDOBA,23417,LORICA-CÓRDOBA,3545517949.0,2012
FCR 30%,CÓRDOBA,23419,LOSCÓRDOBAS-CÓRDOBA,666437852.0,2012
FCR 30%,CÓRDOBA,23464,MOMIL-CÓRDOBA,445149135.0,2012
FCR 30%,CÓRDOBA,23466,MONTELÍBANO-CÓRDOBA,2327082925.0,2012
FCR 30%,CÓRDOBA,23500,MOÑITOS-CÓRDOBA,801850137.0,2012
FCR 30%,CÓRDOBA,23555,PLANETARICA-CÓRDOBA,2005375421.0,2012
FCR 30%,CÓRDOBA,23570,PUEBLONUEVO-CÓRDOBA,1110944061.0,2012
FCR 30%,CÓRDOBA,23574,PUERTOESCONDIDO-CÓRDOBA,815963875.0,2012
FCR 30%,CÓRDOBA,23580,PUERTOLIBERTADOR-CÓRDOBA,1325252448.0,2012
FCR 30%,CÓRDOBA,23586,PURÍSIMA-CÓRDOBA,457609637.0,2012
FCR 30%,CÓRDOBA,23660,SAHAGÚN-CÓRDOBA,2731023618.0,2012
FCR 30%,CÓRDOBA,23670,SANANDRÉSSOTAVENTO-CÓRDOBA,1210230075.0,2012
FCR 30%,CÓRDOBA,23672,SANANTERO-CÓRDOBA,908728791.0,2012
FCR 30%,CÓRDOBA,23675,SANBERNARDODELVIENTO-CÓRDOBA,1031343803.0,2012
FCR 30%,CÓRDOBA,23678,SANCARLOS-CÓRDOBA,796063810.0,2012
FCR 30%,CÓRDOBA,23682,SANJOSÉDEURÉ-CÓRDOBA,321891197.0,2012
FCR 30%,CÓRDOBA,23686,SANPELAYO-CÓRDOBA,1292738804.0,2012
FCR 30%,CÓRDOBA,23807,TIERRALTA-CÓRDOBA,2845647989.0,2012
FCR 30%,CÓRDOBA,23815,TUCHÍN-CÓRDOBA,1078246724.0,2012
FCR 30%,CÓRDOBA,23855,VALENCIA-CÓRDOBA,1229517830.0,2012
FCR 30%,CUNDINAMARCA,25120,CABRERA-CUNDINAMARCA,139606606.0,2012
FCR 30%,CUNDINAMARCA,25148,CAPARRAPÍ-CUNDINAMARCA,509319189.0,2012
FCR 30%,CUNDINAMARCA,25154,CARMENDECARUPA-CUNDINAMARCA,272018574.0,2012
FCR 30%,CUNDINAMARCA,25168,CHAGUANÍ-CUNDINAMARCA,122431320.0,2012
FCR 30%,CUNDINAMARCA,25183,CHOCONTÁ-CUNDINAMARCA,716402321.0,2012
FCR 30%,CUNDINAMARCA,25224,CUCUNUBÁ-CUNDINAMARCA,225054422.0,2012
FCR 30%,CUNDINAMARCA,25258,ELPEÑÓN-CUNDINAMARCA,148362635.0,2012
FCR 30%,CUNDINAMARCA,25281,FOSCA-CUNDINAMARCA,221258102.0,2012
FCR 30%,CUNDINAMARCA,25297,GACHETÁ-CUNDINAMARCA,332943386.0,2012
FCR 30%,CUNDINAMARCA,25324,GUATAQUÍ-CUNDINAMARCA,78957333.0,2012
FCR 30%,CUNDINAMARCA,25339,GUTIÉRREZ-CUNDINAMARCA,119155463.0,2012
FCR 30%,CUNDINAMARCA,25368,JERUSALÉN-CUNDINAMARCA,82325036.0,2012
FCR 30%,CUNDINAMARCA,25394,LAPALMA-CUNDINAMARCA,320605346.0,2012
FCR 30%,CUNDINAMARCA,25398,LAPEÑA-CUNDINAMARCA,214767619.0,2012
FCR 30%,CUNDINAMARCA,25426,MACHETA-CUNDINAMARCA,197959718.0,2012
FCR 30%,CUNDINAMARCA,25436,MANTA-CUNDINAMARCA,143158002.0,2012
FCR 30%,CUNDINAMARCA,25438,MEDINA-CUNDINAMARCA,306889610.0,2012
FCR 30%,CUNDINAMARCA,25483,NARIÑO-CUNDINAMARCA,66221291.0,2012
FCR 30%,CUNDINAMARCA,25491,NOCAIMA-CUNDINAMARCA,241494936.0,2012
FCR 30%,CUNDINAMARCA,25518,PAIME-CUNDINAMARCA,145546010.0,2012
FCR 30%,CUNDINAMARCA,25524,PANDI-CUNDINAMARCA,171293632.0,2012
FCR 30%,CUNDINAMARCA,25530,PARATEBUENO-CUNDINAMARCA,233871681.0,2012
FCR 30%,CUNDINAMARCA,25580,PULÍ-CUNDINAMARCA,90621832.0,2012
FCR 30%,CUNDINAMARCA,25592,QUEBRADANEGRA-CUNDINAMARCA,144535699.0,2012
FCR 30%,CUNDINAMARCA,25594,QUETAME-CUNDINAMARCA,213512384.0,2012
FCR 30%,CUNDINAMARCA,25596,QUIPILE-CUNDINAMARCA,250250965.0,2012
FCR 30%,CUNDINAMARCA,25599,APULO-CUNDINAMARCA,239198775.0,2012
FCR 30%,CUNDINAMARCA,25612,RICAURTE-CUNDINAMARCA,276886436.0,2012
FCR 30%,CUNDINAMARCA,25653,SANCAYETANO-CUNDINAMARCA,163149913.0,2012
FCR 30%,CUNDINAMARCA,25805,TIBACUY-CUNDINAMARCA,147750325.0,2012
FCR 30%,CUNDINAMARCA,25823,TOPAIPÍ-CUNDINAMARCA,140249531.0,2012
FCR 30%,CUNDINAMARCA,25839,UBALÁ-CUNDINAMARCA,338790944.0,2012
FCR 30%,CUNDINAMARCA,25851,ÚTICA-CUNDINAMARCA,152495725.0,2012
FCR 30%,CUNDINAMARCA,25862,VERGARA-CUNDINAMARCA,234575837.0,2012
FCR 30%,CUNDINAMARCA,25871,VILLAGÓMEZ-CUNDINAMARCA,66282522.0,2012
FCR 30%,CUNDINAMARCA,25878,VIOTÁ-CUNDINAMARCA,409329019.0,2012
FCR 30%,CUNDINAMARCA,25885,YACOPÍ-CUNDINAMARCA,514003358.0,2012
FCR 30%,CHOCÓ,27001,QUIBDÓ-CHOCÓ,3522372644.0,2012
FCR 30%,CHOCÓ,27006,ACANDÍ-CHOCÓ,301317592.0,2012
FCR 30%,CHOCÓ,27025,ALTOBAUDO-CHOCÓ,1044508461.0,2012
FCR 30%,CHOCÓ,27050,ATRATO-CHOCÓ,280376601.0,2012
FCR 30%,CHOCÓ,27073,BAGADÓ-CHOCÓ,250373427.0,2012
FCR 30%,CHOCÓ,27077,BAJOBAUDÓ-CHOCÓ,523096156.0,2012
FCR 30%,CHOCÓ,27099,BOJAYA-CHOCÓ,307593766.0,2012
FCR 30%,CHOCÓ,27135,ELCANTÓNDELSANPABLO-CHOCÓ,226432118.0,2012
FCR 30%,CHOCÓ,27150,CARMENDELDARIEN-CHOCÓ,164068378.0,2012
FCR 30%,CHOCÓ,27160,CÉRTEGUI-CHOCÓ,303552522.0,2012
FCR 30%,CHOCÓ,27205,CONDOTO-CHOCÓ,433913252.0,2012
FCR 30%,CHOCÓ,27250,ELLITORALDELSANJUAN-CHOCÓ,436821723.0,2012
FCR 30%,CHOCÓ,27361,ISTMINA-CHOCÓ,759998770.0,2012
FCR 30%,CHOCÓ,27372,JURADÓ-CHOCÓ,104306953.0,2012
FCR 30%,CHOCÓ,27413,LLORÓ-CHOCÓ,334749700.0,2012
FCR 30%,CHOCÓ,27425,MEDIOATRATO-CHOCÓ,817310956.0,2012
FCR 30%,CHOCÓ,27430,MEDIOBAUDÓ-CHOCÓ,397756366.0,2012
FCR 30%,CHOCÓ,27450,MEDIOSANJUAN-CHOCÓ,466518742.0,2012
FCR 30%,CHOCÓ,27491,NÓVITA-CHOCÓ,242903249.0,2012
FCR 30%,CHOCÓ,27495,NUQUÍ-CHOCÓ,253343129.0,2012
FCR 30%,CHOCÓ,27580,RÍOIRO-CHOCÓ,281386912.0,2012
FCR 30%,CHOCÓ,27600,RÍOQUITO-CHOCÓ,264303472.0,2012
FCR 30%,CHOCÓ,27615,RIOSUCIO-CHOCÓ,877592844.0,2012
FCR 30%,CHOCÓ,27660,SANJOSÉDELPALMAR-CHOCÓ,150015871.0,2012
FCR 30%,CHOCÓ,27745,SIPÍ-CHOCÓ,118451307.0,2012
FCR 30%,CHOCÓ,27787,TADÓ-CHOCÓ,571591083.0,2012
FCR 30%,CHOCÓ,27800,UNGUÍA-CHOCÓ,458405639.0,2012
FCR 30%,CHOCÓ,27810,UNIÓNPANAMERICANA-CHOCÓ,279947984.0,2012
FCR 30%,HUILA,41006,ACEVEDO-HUILA,944365214.0,2012
FCR 30%,HUILA,41013,AGRADO-HUILA,272110420.0,2012
FCR 30%,HUILA,41016,AIPE-HUILA,739945628.0,2012
FCR 30%,HUILA,41020,ALGECIRAS-HUILA,742639791.0,2012
FCR 30%,HUILA,41078,BARAYA-HUILA,290755250.0,2012
FCR 30%,HUILA,41206,COLOMBIA-HUILA,368671656.0,2012
FCR 30%,HUILA,41319,GUADALUPE-HUILA,615554918.0,2012
FCR 30%,HUILA,41357,IQUIRA-HUILA,369896275.0,2012
FCR 30%,HUILA,41359,ISNOS-HUILA,799094743.0,2012
FCR 30%,HUILA,41378,LAARGENTINA-HUILA,405777622.0,2012
FCR 30%,HUILA,41396,LAPLATA-HUILA,1821468209.0,2012
FCR 30%,HUILA,41483,NÁTAGA-HUILA,189326152.0,2012
FCR 30%,HUILA,41503,OPORAPA-HUILA,387285870.0,2012
FCR 30%,HUILA,41518,PAICOL-HUILA,166793156.0,2012
FCR 30%,HUILA,41530,PALESTINA-HUILA,341730030.0,2012
FCR 30%,HUILA,41548,PITAL-HUILA,410859793.0,2012
FCR 30%,HUILA,41551,PITALITO-HUILA,3633353772.0,2012
FCR 30%,HUILA,41660,SALADOBLANCO-HUILA,340076794.0,2012
FCR 30%,HUILA,41668,SANAGUSTÍN-HUILA,977981015.0,2012
FCR 30%,HUILA,41676,SANTAMARÍA-HUILA,337688786.0,2012
FCR 30%,HUILA,41770,SUAZA-HUILA,534974964.0,2012
FCR 30%,HUILA,41791,TARQUI-HUILA,523984005.0,2012
FCR 30%,HUILA,41799,TELLO-HUILA,427698309.0,2012
FCR 30%,HUILA,41872,VILLAVIEJA-HUILA,224380881.0,2012
FCR 30%,LA GUAJIRA,44001,RIOHACHA-LAGUAJIRA,7092168672.0,2012
FCR 30%,LA GUAJIRA,44035,ALBANIA-LAGUAJIRA,765938174.0,2012
FCR 30%,LA GUAJIRA,44078,BARRANCAS-LAGUAJIRA,987471815.0,2012
FCR 30%,LA GUAJIRA,44090,DIBULLA-LAGUAJIRA,901503536.0,2012
FCR 30%,LA GUAJIRA,44098,DISTRACCIÓN-LAGUAJIRA,449894535.0,2012
FCR 30%,LA GUAJIRA,44110,ELMOLINO-LAGUAJIRA,255853598.0,2012
FCR 30%,LA GUAJIRA,44279,FONSECA-LAGUAJIRA,964816357.0,2012
FCR 30%,LA GUAJIRA,44378,HATONUEVO-LAGUAJIRA,679755587.0,2012
FCR 30%,LA GUAJIRA,44420,LAJAGUADELPILAR-LAGUAJIRA,94724307.0,2012
FCR 30%,LA GUAJIRA,44430,MAICAO-LAGUAJIRA,4544164416.0,2012
FCR 30%,LA GUAJIRA,44560,MANAURE-LAGUAJIRA,2823727303.0,2012
FCR 30%,LA GUAJIRA,44650,SANJUANDELCESAR-LAGUAJIRA,1101300184.0,2012
FCR 30%,LA GUAJIRA,44847,URIBIA-LAGUAJIRA,4791200755.0,2012
FCR 30%,LA GUAJIRA,44855,URUMITA-LAGUAJIRA,507023027.0,2012
FCR 30%,LA GUAJIRA,44874,VILLANUEVA-LAGUAJIRA,814678024.0,2012
FCR 30%,MAGDALENA,47030,ALGARROBO-MAGDALENA,376937837.0,2012
FCR 30%,MAGDALENA,47053,ARACATACA-MAGDALENA,1168348093.0,2012
FCR 30%,MAGDALENA,47058,ARIGUANÍ-MAGDALENA,973756078.0,2012
FCR 30%,MAGDALENA,47161,CERROSANANTONIO-MAGDALENA,243882944.0,2012
FCR 30%,MAGDALENA,47170,CHIVOLO-MAGDALENA,493062367.0,2012
FCR 30%,MAGDALENA,47189,CIÉNAGA-MAGDALENA,3170110887.0,2012
FCR 30%,MAGDALENA,47205,CONCORDIA-MAGDALENA,293143258.0,2012
FCR 30%,MAGDALENA,47245,ELBANCO-MAGDALENA,1689209319.0,2012
FCR 30%,MAGDALENA,47258,ELPIÑON-MAGDALENA,514187051.0,2012
FCR 30%,MAGDALENA,47268,ELRETÉN-MAGDALENA,620545241.0,2012
FCR 30%,MAGDALENA,47288,FUNDACIÓN-MAGDALENA,1751052597.0,2012
FCR 30%,MAGDALENA,47318,GUAMAL-MAGDALENA,814126946.0,2012
FCR 30%,MAGDALENA,47460,NUEVAGRANADA-MAGDALENA,568590765.0,2012
FCR 30%,MAGDALENA,47541,PEDRAZA-MAGDALENA,245964797.0,2012
FCR 30%,MAGDALENA,47545,PIJIÑODELCARMEN-MAGDALENA,464957353.0,2012
FCR 30%,MAGDALENA,47551,PIVIJAY-MAGDALENA,1056264807.0,2012
FCR 30%,MAGDALENA,47555,PLATO-MAGDALENA,1684984383.0,2012
FCR 30%,MAGDALENA,47570,PUEBLOVIEJO-MAGDALENA,879276695.0,2012
FCR 30%,MAGDALENA,47605,REMOLINO-MAGDALENA,254659594.0,2012
FCR 30%,MAGDALENA,47660,SABANASDESANANGEL-MAGDALENA,497562843.0,2012
FCR 30%,MAGDALENA,47675,SALAMINA-MAGDALENA,227595507.0,2012
FCR 30%,MAGDALENA,47692,SANSEBASTIÁNDEBUENAVISTA-MAGDALENA,532923727.0,2012
FCR 30%,MAGDALENA,47703,SANZENÓN-MAGDALENA,276763974.0,2012
FCR 30%,MAGDALENA,47707,SANTAANA-MAGDALENA,766428022.0,2012
FCR 30%,MAGDALENA,47720,SANTABÁRBARADEPINTO-MAGDALENA,371243357.0,2012
FCR 30%,MAGDALENA,47745,SITIONUEVO-MAGDALENA,932119020.0,2012
FCR 30%,MAGDALENA,47798,TENERIFE-MAGDALENA,376570451.0,2012
FCR 30%,MAGDALENA,47960,ZAPAYÁN-MAGDALENA,267487482.0,2012
FCR 30%,MAGDALENA,47980,ZONABANANERA-MAGDALENA,1816477886.0,2012
FCR 30%,META,50110,BARRANCADEUPÍA-META,113369137.0,2012
FCR 30%,META,50124,CABUYARO-META,119614695.0,2012
FCR 30%,META,50251,ELCASTILLO-META,199857878.0,2012
FCR 30%,META,50270,ELDORADO-META,104000799.0,2012
FCR 30%,META,50287,FUENTEDEORO-META,385877558.0,2012
FCR 30%,META,50325,MAPIRIPÁN-META,489174200.0,2012
FCR 30%,META,50330,MESETAS-META,339709408.0,2012
FCR 30%,META,50350,LAMACARENA-META,922046526.0,2012
FCR 30%,META,50370,URIBE-META,459599643.0,2012
FCR 30%,META,50400,LEJANÍAS-META,290173556.0,2012
FCR 30%,META,50450,PUERTOCONCORDIA-META,591399301.0,2012
FCR 30%,META,50568,PUERTOGAITÁN-META,557416114.0,2012
FCR 30%,META,50577,PUERTOLLERAS-META,310318544.0,2012
FCR 30%,META,50590,PUERTORICO-META,560538893.0,2012
FCR 30%,META,50680,SANCARLOSDEGUAROA-META,262803313.0,2012
FCR 30%,META,50683,SANJUANDEARAMA-META,273947349.0,2012
FCR 30%,META,50711,VISTAHERMOSA-META,739486396.0,2012
FCR 30%,NARIÑO,52019,ALBÁN-NARIÑO,651191341.0,2012
FCR 30%,NARIÑO,52022,ALDANA-NARIÑO,193489858.0,2012
FCR 30%,NARIÑO,52036,ANCUYÁ-NARIÑO,232891985.0,2012
FCR 30%,NARIÑO,52051,ARBOLEDA-NARIÑO,230320285.0,2012
FCR 30%,NARIÑO,52079,BARBACOAS-NARIÑO,1083971820.0,2012
FCR 30%,NARIÑO,52110,BUESACO-NARIÑO,740251783.0,2012
FCR 30%,NARIÑO,52203,COLÓN-NARIÑO,306307916.0,2012
FCR 30%,NARIÑO,52207,CONSACA-NARIÑO,296174190.0,2012
FCR 30%,NARIÑO,52210,CONTADERO-NARIÑO,210481451.0,2012
FCR 30%,NARIÑO,52215,CÓRDOBA-NARIÑO,425218455.0,2012
FCR 30%,NARIÑO,52224,CUASPUD-NARIÑO,258608992.0,2012
FCR 30%,NARIÑO,52227,CUMBAL-NARIÑO,1088074295.0,2012
FCR 30%,NARIÑO,52233,CUMBITARA-NARIÑO,428065695.0,2012
FCR 30%,NARIÑO,52240,CHACHAGÜÍ-NARIÑO,413431493.0,2012
FCR 30%,NARIÑO,52250,ELCHARCO-NARIÑO,1012913282.0,2012
FCR 30%,NARIÑO,52254,ELPEÑOL-NARIÑO,202552041.0,2012
FCR 30%,NARIÑO,52256,ELROSARIO-NARIÑO,323758741.0,2012
FCR 30%,NARIÑO,52258,ELTABLÓNDEGÓMEZ-NARIÑO,401736379.0,2012
FCR 30%,NARIÑO,52260,ELTAMBO-NARIÑO,392398656.0,2012
FCR 30%,NARIÑO,52287,FUNES-NARIÑO,203439890.0,2012
FCR 30%,NARIÑO,52317,GUACHUCAL-NARIÑO,490735590.0,2012
FCR 30%,NARIÑO,52320,GUAITARILLA-NARIÑO,382632317.0,2012
FCR 30%,NARIÑO,52323,GUALMATÁN-NARIÑO,175947185.0,2012
FCR 30%,NARIÑO,52352,ILES-NARIÑO,258241606.0,2012
FCR 30%,NARIÑO,52354,IMUÉS-NARIÑO,202000962.0,2012
FCR 30%,NARIÑO,52378,LACRUZ-NARIÑO,554140257.0,2012
FCR 30%,NARIÑO,52381,LAFLORIDA-NARIÑO,304715910.0,2012
FCR 30%,NARIÑO,52385,LALLANADA-NARIÑO,185070600.0,2012
FCR 30%,NARIÑO,52390,LATOLA-NARIÑO,340750335.0,2012
FCR 30%,NARIÑO,52399,LAUNIÓN-NARIÑO,815565873.0,2012
FCR 30%,NARIÑO,52405,LEIVA-NARIÑO,405716391.0,2012
FCR 30%,NARIÑO,52411,LINARES-NARIÑO,323666895.0,2012
FCR 30%,NARIÑO,52418,LOSANDES-NARIÑO,563416749.0,2012
FCR 30%,NARIÑO,52427,MAGÜI-NARIÑO,625627412.0,2012
FCR 30%,NARIÑO,52435,MALLAMA-NARIÑO,250740812.0,2012
FCR 30%,NARIÑO,52473,MOSQUERA-NARIÑO,455374706.0,2012
FCR 30%,NARIÑO,52480,NARIÑO-NARIÑO,142576308.0,2012
FCR 30%,NARIÑO,52490,OLAYAHERRERA-NARIÑO,920944369.0,2012
FCR 30%,NARIÑO,52506,OSPINA-NARIÑO,262987006.0,2012
FCR 30%,NARIÑO,52520,FRANCISCOPIZARRO-NARIÑO,420136284.0,2012
FCR 30%,NARIÑO,52540,POLICARPA-NARIÑO,486449422.0,2012
FCR 30%,NARIÑO,52560,POTOSÍ-NARIÑO,380397386.0,2012
FCR 30%,NARIÑO,52565,PROVIDENCIA-NARIÑO,391755731.0,2012
FCR 30%,NARIÑO,52573,PUERRES-NARIÑO,262374696.0,2012
FCR 30%,NARIÑO,52585,PUPIALES-NARIÑO,585429281.0,2012
FCR 30%,NARIÑO,52612,RICAURTE-NARIÑO,535005580.0,2012
FCR 30%,NARIÑO,52621,ROBERTOPAYÁN-NARIÑO,634505902.0,2012
FCR 30%,NARIÑO,52678,SAMANIEGO-NARIÑO,1525140942.0,2012
FCR 30%,NARIÑO,52683,SANDONÁ-NARIÑO,783389000.0,2012
FCR 30%,NARIÑO,52685,SANBERNARDO-NARIÑO,539567287.0,2012
FCR 30%,NARIÑO,52687,SANLORENZO-NARIÑO,594215925.0,2012
FCR 30%,NARIÑO,52694,SANPEDRODECARTAGO-NARIÑO,226309656.0,2012
FCR 30%,NARIÑO,52696,SANTABÁRBARA-NARIÑO,457303482.0,2012
FCR 30%,NARIÑO,52699,SANTACRUZ-NARIÑO,786175009.0,2012
FCR 30%,NARIÑO,52720,SAPUYES-NARIÑO,204542047.0,2012
FCR 30%,NARIÑO,52786,TAMINANGO-NARIÑO,596022239.0,2012
FCR 30%,NARIÑO,52788,TANGUA-NARIÑO,306246685.0,2012
FCR 30%,NARIÑO,52835,SANANDRESDETUMACO-NARIÑO,5727667174.0,2012
FCR 30%,NARIÑO,52838,TÚQUERRES-NARIÑO,1251591594.0,2012
FCR 30%,NARIÑO,52885,YACUANQUER-NARIÑO,326912136.0,2012
FCR 30%,NORTE,54003,ABREGO-NORTEDESANTANDER,1130599202.0,2012
FCR 30%,NORTE,54051,ARBOLEDAS-NORTEDESANTANDER,276641512.0,2012
FCR 30%,NORTE,54109,BUCARASICA-NORTEDESANTANDER,139759684.0,2012
FCR 30%,NORTE,54125,CÁCOTA-NORTEDESANTANDER,64323131.0,2012
FCR 30%,NORTE,54128,CACHIRÁ-NORTEDESANTANDER,332361692.0,2012
FCR 30%,NORTE,54174,CHITAGÁ-NORTEDESANTANDER,315859947.0,2012
FCR 30%,NORTE,54206,CONVENCIÓN-NORTEDESANTANDER,440648659.0,2012
FCR 30%,NORTE,54223,CUCUTILLA-NORTEDESANTANDER,241311243.0,2012
FCR 30%,NORTE,54245,ELCARMEN-NORTEDESANTANDER,449282225.0,2012
FCR 30%,NORTE,54250,ELTARRA-NORTEDESANTANDER,333127079.0,2012
FCR 30%,NORTE,54261,ELZULIA-NORTEDESANTANDER,674765263.0,2012
FCR 30%,NORTE,54344,HACARÍ-NORTEDESANTANDER,320635962.0,2012
FCR 30%,NORTE,54347,HERRÁN-NORTEDESANTANDER,127850260.0,2012
FCR 30%,NORTE,54377,LABATECA-NORTEDESANTANDER,179039349.0,2012
FCR 30%,NORTE,54385,LAESPERANZA-NORTEDESANTANDER,357405158.0,2012
FCR 30%,NORTE,54398,LAPLAYA-NORTEDESANTANDER,260721460.0,2012
FCR 30%,NORTE,54418,LOURDES-NORTEDESANTANDER,103572182.0,2012
FCR 30%,NORTE,54480,MUTISCUA-NORTEDESANTANDER,116338838.0,2012
FCR 30%,NORTE,54520,PAMPLONITA-NORTEDESANTANDER,149770947.0,2012
FCR 30%,NORTE,54553,PUERTOSANTANDER-NORTEDESANTANDER,299021430.0,2012
FCR 30%,NORTE,54599,RAGONVALIA-NORTEDESANTANDER,210297758.0,2012
FCR 30%,NORTE,54660,SALAZAR-NORTEDESANTANDER,278049824.0,2012
FCR 30%,NORTE,54670,SANCALIXTO-NORTEDESANTANDER,403726385.0,2012
