FONDO,DTO,CÓDIGO DANE,ENTIDAD TERRITORIAL,APROPIACIÓN VIGENTE,Periodo
FCR 30%,BOYACÁ,15814,TOCA-BOYACÁ," 315,339,483 ",2012
FCR 30%,BOYACÁ,15816,TOGÜÍ-BOYACÁ," 154,944,964 ",2012
FCR 30%,BOYACÁ,15822,TOTA-BOYACÁ," 168,079,006 ",2012
FCR 30%,BOYACÁ,15839,TUTAZÁ-BOYACÁ," 61,139,121 ",2012
FCR 30%,BOYACÁ,15842,UMBITA-BOYACÁ," 315,278,252 ",2012
FCR 30%,BOYACÁ,15879,VIRACACHÁ-BOYACÁ," 100,969,866 ",2012
FCR 30%,BOYACÁ,15897,ZETAQUIRA-BOYACÁ," 144,566,315 ",2012
FCR 30%,CALDAS,17442,MARMATO-CALDAS," 272,661,499 ",2012
FCR 30%,CALDAS,17495,NORCASIA-CALDAS," 199,919,109 ",2012
FCR 30%,CAQUETÁ,18029,ALBANIA-CAQUETÁ," 196,520,791 ",2012
FCR 30%,CAQUETÁ,18094,BELÉNDELOSANDAQUIES-CAQUETÁ," 348,434,821 ",2012
FCR 30%,CAQUETÁ,18150,CARTAGENADELCHAIRÁ-CAQUETÁ," 976,878,858 ",2012
FCR 30%,CAQUETÁ,18205,CURILLO-CAQUETÁ," 352,598,527 ",2012
FCR 30%,CAQUETÁ,18247,ELDONCELLO-CAQUETÁ," 673,112,027 ",2012
FCR 30%,CAQUETÁ,18256,ELPAUJIL-CAQUETÁ," 592,868,844 ",2012
FCR 30%,CAQUETÁ,18410,LAMONTAÑITA-CAQUETÁ," 708,442,295 ",2012
FCR 30%,CAQUETÁ,18460,MILÁN-CAQUETÁ," 356,976,541 ",2012
FCR 30%,CAQUETÁ,18479,MORELIA-CAQUETÁ," 115,022,373 ",2012
FCR 30%,CAQUETÁ,18592,PUERTORICO-CAQUETÁ," 1,012,362,203 ",2012
FCR 30%,CAQUETÁ,18610,SANJOSÉDELFRAGUA-CAQUETÁ," 447,322,834 ",2012
FCR 30%,CAQUETÁ,18753,SANVICENTEDELCAGUÁN-CAQUETÁ," 1,971,912,697 ",2012
FCR 30%,CAQUETÁ,18756,SOLANO-CAQUETÁ," 683,306,983 ",2012
FCR 30%,CAQUETÁ,18785,SOLITA-CAQUETÁ," 280,101,061 ",2012
FCR 30%,CAQUETÁ,18860,VALPARAÍSO-CAQUETÁ," 351,251,446 ",2012
FCR 30%,CAUCA,19022,ALMAGUER-CAUCA," 645,282,552 ",2012
FCR 30%,CAUCA,19050,ARGELIA-CAUCA," 795,482,116 ",2012
FCR 30%,CAUCA,19075,BALBOA-CAUCA," 764,376,784 ",2012
FCR 30%,CAUCA,19100,BOLÍVAR-CAUCA," 1,357,796,707 ",2012
FCR 30%,CAUCA,19110,BUENOSAIRES-CAUCA," 933,557,948 ",2012
FCR 30%,CAUCA,19130,CAJIBÍO-CAUCA," 1,120,404,246 ",2012
FCR 30%,CAUCA,19137,CALDONO-CAUCA," 990,870,134 ",2012
FCR 30%,CAUCA,19142,CALOTO-CAUCA," 536,873,124 ",2012
FCR 30%,CAUCA,19212,CORINTO-CAUCA," 940,048,430 ",2012
FCR 30%,CAUCA,19256,ELTAMBO-CAUCA," 1,440,550,360 ",2012
FCR 30%,CAUCA,19290,FLORENCIA-CAUCA," 186,601,374 ",2012
FCR 30%,CAUCA,19318,GUAPI-CAUCA," 902,024,000 ",2012
FCR 30%,CAUCA,19355,INZÁ-CAUCA," 903,524,158 ",2012
FCR 30%,CAUCA,19364,JAMBALÓ-CAUCA," 507,421,029 ",2012
FCR 30%,CAUCA,19392,LASIERRA-CAUCA," 327,799,985 ",2012
FCR 30%,CAUCA,19397,LAVEGA-CAUCA," 1,340,927,576 ",2012
FCR 30%,CAUCA,19418,LÓPEZ-CAUCA," 611,115,672 ",2012
FCR 30%,CAUCA,19450,MERCADERES-CAUCA," 549,149,933 ",2012
FCR 30%,CAUCA,19455,MIRANDA-CAUCA," 1,150,897,268 ",2012
FCR 30%,CAUCA,19473,MORALES-CAUCA," 777,816,982 ",2012
FCR 30%,CAUCA,19517,PAEZ-CAUCA," 1,037,987,363 ",2012
FCR 30%,CAUCA,19533,PIAMONTE-CAUCA," 221,686,718 ",2012
FCR 30%,CAUCA,19548,PIENDAMÓ-CAUCA," 1,241,702,792 ",2012
FCR 30%,CAUCA,19585,PURACÉ-CAUCA," 465,753,355 ",2012
FCR 30%,CAUCA,19622,ROSAS-CAUCA," 399,776,988 ",2012
FCR 30%,CAUCA,19693,SANSEBASTIÁN-CAUCA," 415,115,345 ",2012
FCR 30%,CAUCA,19701,SANTAROSA-CAUCA," 311,726,856 ",2012
FCR 30%,CAUCA,19743,SILVIA-CAUCA," 971,490,532 ",2012
FCR 30%,CAUCA,19760,SOTARA-CAUCA," 506,625,026 ",2012
FCR 30%,CAUCA,19780,SUÁREZ-CAUCA," 575,846,635 ",2012
FCR 30%,CAUCA,19785,SUCRE-CAUCA," 272,110,420 ",2012
FCR 30%,CAUCA,19807,TIMBÍO-CAUCA," 998,922,006 ",2012
FCR 30%,CAUCA,19809,TIMBIQUÍ-CAUCA," 651,650,573 ",2012
FCR 30%,CAUCA,19821,TORIBIO-CAUCA," 864,979,264 ",2012
FCR 30%,CAUCA,19824,TOTORÓ-CAUCA," 589,256,217 ",2012
FCR 30%,CESAR,20011,AGUACHICA-CESAR," 2,753,403,537 ",2012
FCR 30%,CESAR,20013,AGUSTÍNCODAZZI-CESAR," 1,589,219,149 ",2012
FCR 30%,CESAR,20032,ASTREA-CESAR," 581,143,114 ",2012
FCR 30%,CESAR,20045,BECERRIL-CESAR," 416,982,890 ",2012
FCR 30%,CESAR,20060,BOSCONIA-CESAR," 1,082,594,123 ",2012
FCR 30%,CESAR,20175,CHIMICHAGUA-CESAR," 943,875,366 ",2012
FCR 30%,CESAR,20178,CHIRIGUANÁ-CESAR," 625,749,874 ",2012
FCR 30%,CESAR,20228,CURUMANÍ-CESAR," 776,041,284 ",2012
FCR 30%,CESAR,20238,ELCOPEY-CESAR," 798,727,357 ",2012
FCR 30%,CESAR,20250,ELPASO-CESAR," 681,898,671 ",2012
FCR 30%,CESAR,20295,GAMARRA-CESAR," 489,572,202 ",2012
FCR 30%,CESAR,20310,GONZÁLEZ-CESAR," 233,320,602 ",2012
FCR 30%,CESAR,20383,LAGLORIA-CESAR," 411,717,026 ",2012
FCR 30%,CESAR,20400,LAJAGUADEIBIRICO-CESAR," 679,847,434 ",2012
FCR 30%,CESAR,20443,MANAURE-CESAR," 413,982,572 ",2012
FCR 30%,CESAR,20517,PAILITAS-CESAR," 515,381,055 ",2012
FCR 30%,CESAR,20550,PELAYA-CESAR," 536,750,662 ",2012
FCR 30%,CESAR,20570,PUEBLOBELLO-CESAR," 633,036,359 ",2012
FCR 30%,CESAR,20614,RÍODEORO-CESAR," 433,790,790 ",2012
FCR 30%,CESAR,20621,LAPAZ-CESAR," 692,277,320 ",2012
FCR 30%,CESAR,20750,SANDIEGO-CESAR," 413,951,957 ",2012
FCR 30%,CESAR,20770,SANMARTÍN-CESAR," 557,599,807 ",2012
FCR 30%,CESAR,20787,TAMALAMEQUE-CESAR," 427,085,999 ",2012
FCR 30%,CÓRDOBA,23001,MONTERÍA-CÓRDOBA," 12,925,796,035 ",2012
FCR 30%,CÓRDOBA,23068,AYAPEL-CÓRDOBA," 1,479,462,640 ",2012
FCR 30%,CÓRDOBA,23079,BUENAVISTA-CÓRDOBA," 637,077,603 ",2012
FCR 30%,CÓRDOBA,23090,CANALETE-CÓRDOBA," 616,320,305 ",2012
FCR 30%,CÓRDOBA,23162,CERETÉ-CÓRDOBA," 2,732,278,853 ",2012
FCR 30%,CÓRDOBA,23168,CHIMÁ-CÓRDOBA," 447,016,679 ",2012
FCR 30%,CÓRDOBA,23182,CHINÚ-CÓRDOBA," 1,430,937,098 ",2012
FCR 30%,CÓRDOBA,23189,CIÉNAGADEORO-CÓRDOBA," 1,857,563,865 ",2012
FCR 30%,CÓRDOBA,23300,COTORRA-CÓRDOBA," 469,947,677 ",2012
FCR 30%,CÓRDOBA,23350,LAAPARTADA-CÓRDOBA," 440,954,813 ",2012
FCR 30%,CÓRDOBA,23417,LORICA-CÓRDOBA," 3,545,517,949 ",2012
FCR 30%,CÓRDOBA,23419,LOSCÓRDOBAS-CÓRDOBA," 666,437,852 ",2012
FCR 30%,CÓRDOBA,23464,MOMIL-CÓRDOBA," 445,149,135 ",2012
FCR 30%,CÓRDOBA,23466,MONTELÍBANO-CÓRDOBA," 2,327,082,925 ",2012
FCR 30%,CÓRDOBA,23500,MOÑITOS-CÓRDOBA," 801,850,137 ",2012
FCR 30%,CÓRDOBA,23555,PLANETARICA-CÓRDOBA," 2,005,375,421 ",2012
FCR 30%,CÓRDOBA,23570,PUEBLONUEVO-CÓRDOBA," 1,110,944,061 ",2012
FCR 30%,CÓRDOBA,23574,PUERTOESCONDIDO-CÓRDOBA," 815,963,875 ",2012
FCR 30%,CÓRDOBA,23580,PUERTOLIBERTADOR-CÓRDOBA," 1,325,252,448 ",2012
FCR 30%,CÓRDOBA,23586,PURÍSIMA-CÓRDOBA," 457,609,637 ",2012
FCR 30%,CÓRDOBA,23660,SAHAGÚN-CÓRDOBA," 2,731,023,618 ",2012
FCR 30%,CÓRDOBA,23670,SANANDRÉSSOTAVENTO-CÓRDOBA," 1,210,230,075 ",2012
FCR 30%,CÓRDOBA,23672,SANANTERO-CÓRDOBA," 908,728,791 ",2012
FCR 30%,CÓRDOBA,23675,SANBERNARDODELVIENTO-CÓRDOBA," 1,031,343,803 ",2012
FCR 30%,CÓRDOBA,23678,SANCARLOS-CÓRDOBA," 796,063,810 ",2012
FCR 30%,CÓRDOBA,23682,SANJOSÉDEURÉ-CÓRDOBA," 321,891,197 ",2012
FCR 30%,CÓRDOBA,23686,SANPELAYO-CÓRDOBA," 1,292,738,804 ",2012
FCR 30%,CÓRDOBA,23807,TIERRALTA-CÓRDOBA," 2,845,647,989 ",2012
FCR 30%,CÓRDOBA,23815,TUCHÍN-CÓRDOBA," 1,078,246,724 ",2012
FCR 30%,CÓRDOBA,23855,VALENCIA-CÓRDOBA," 1,229,517,830 ",2012
FCR 30%,CUNDINAMARCA,25120,CABRERA-CUNDINAMARCA," 139,606,606 ",2012
FCR 30%,CUNDINAMARCA,25148,CAPARRAPÍ-CUNDINAMARCA," 509,319,189 ",2012
FCR 30%,CUNDINAMARCA,25154,CARMENDECARUPA-CUNDINAMARCA," 272,018,574 ",2012
FCR 30%,CUNDINAMARCA,25168,CHAGUANÍ-CUNDINAMARCA," 122,431,320 ",2012
FCR 30%,CUNDINAMARCA,25183,CHOCONTÁ-CUNDINAMARCA," 716,402,321 ",2012
FCR 30%,CUNDINAMARCA,25224,CUCUNUBÁ-CUNDINAMARCA," 225,054,422 ",2012
FCR 30%,CUNDINAMARCA,25258,ELPEÑÓN-CUNDINAMARCA," 148,362,635 ",2012
FCR 30%,CUNDINAMARCA,25281,FOSCA-CUNDINAMARCA," 221,258,102 ",2012
FCR 30%,CUNDINAMARCA,25297,GACHETÁ-CUNDINAMARCA," 332,943,386 ",2012
FCR 30%,CUNDINAMARCA,25324,GUATAQUÍ-CUNDINAMARCA," 78,957,333 ",2012
FCR 30%,CUNDINAMARCA,25339,GUTIÉRREZ-CUNDINAMARCA," 119,155,463 ",2012
FCR 30%,CUNDINAMARCA,25368,JERUSALÉN-CUNDINAMARCA," 82,325,036 ",2012
FCR 30%,CUNDINAMARCA,25394,LAPALMA-CUNDINAMARCA," 320,605,346 ",2012
FCR 30%,CUNDINAMARCA,25398,LAPEÑA-CUNDINAMARCA," 214,767,619 ",2012
FCR 30%,CUNDINAMARCA,25426,MACHETA-CUNDINAMARCA," 197,959,718 ",2012
FCR 30%,CUNDINAMARCA,25436,MANTA-CUNDINAMARCA," 143,158,002 ",2012
FCR 30%,CUNDINAMARCA,25438,MEDINA-CUNDINAMARCA," 306,889,610 ",2012
FCR 30%,CUNDINAMARCA,25483,NARIÑO-CUNDINAMARCA," 66,221,291 ",2012
FCR 30%,CUNDINAMARCA,25491,NOCAIMA-CUNDINAMARCA," 241,494,936 ",2012
FCR 30%,CUNDINAMARCA,25518,PAIME-CUNDINAMARCA," 145,546,010 ",2012
FCR 30%,CUNDINAMARCA,25524,PANDI-CUNDINAMARCA," 171,293,632 ",2012
FCR 30%,CUNDINAMARCA,25530,PARATEBUENO-CUNDINAMARCA," 233,871,681 ",2012
FCR 30%,CUNDINAMARCA,25580,PULÍ-CUNDINAMARCA," 90,621,832 ",2012
FCR 30%,CUNDINAMARCA,25592,QUEBRADANEGRA-CUNDINAMARCA," 144,535,699 ",2012
FCR 30%,CUNDINAMARCA,25594,QUETAME-CUNDINAMARCA," 213,512,384 ",2012
FCR 30%,CUNDINAMARCA,25596,QUIPILE-CUNDINAMARCA," 250,250,965 ",2012
FCR 30%,CUNDINAMARCA,25599,APULO-CUNDINAMARCA," 239,198,775 ",2012
FCR 30%,CUNDINAMARCA,25612,RICAURTE-CUNDINAMARCA," 276,886,436 ",2012
FCR 30%,CUNDINAMARCA,25653,SANCAYETANO-CUNDINAMARCA," 163,149,913 ",2012
FCR 30%,CUNDINAMARCA,25805,TIBACUY-CUNDINAMARCA," 147,750,325 ",2012
FCR 30%,CUNDINAMARCA,25823,TOPAIPÍ-CUNDINAMARCA," 140,249,531 ",2012
FCR 30%,CUNDINAMARCA,25839,UBALÁ-CUNDINAMARCA," 338,790,944 ",2012
FCR 30%,CUNDINAMARCA,25851,ÚTICA-CUNDINAMARCA," 152,495,725 ",2012
FCR 30%,CUNDINAMARCA,25862,VERGARA-CUNDINAMARCA," 234,575,837 ",2012
FCR 30%,CUNDINAMARCA,25871,VILLAGÓMEZ-CUNDINAMARCA," 66,282,522 ",2012
FCR 30%,CUNDINAMARCA,25878,VIOTÁ-CUNDINAMARCA," 409,329,019 ",2012
FCR 30%,CUNDINAMARCA,25885,YACOPÍ-CUNDINAMARCA," 514,003,358 ",2012
FCR 30%,CHOCÓ,27001,QUIBDÓ-CHOCÓ," 3,522,372,644 ",2012
FCR 30%,CHOCÓ,27006,ACANDÍ-CHOCÓ," 301,317,592 ",2012
FCR 30%,CHOCÓ,27025,ALTOBAUDO-CHOCÓ," 1,044,508,461 ",2012
FCR 30%,CHOCÓ,27050,ATRATO-CHOCÓ," 280,376,601 ",2012
FCR 30%,CHOCÓ,27073,BAGADÓ-CHOCÓ," 250,373,427 ",2012
FCR 30%,CHOCÓ,27077,BAJOBAUDÓ-CHOCÓ," 523,096,156 ",2012
FCR 30%,CHOCÓ,27099,BOJAYA-CHOCÓ," 307,593,766 ",2012
FCR 30%,CHOCÓ,27135,ELCANTÓNDELSANPABLO-CHOCÓ," 226,432,118 ",2012
FCR 30%,CHOCÓ,27150,CARMENDELDARIEN-CHOCÓ," 164,068,378 ",2012
FCR 30%,CHOCÓ,27160,CÉRTEGUI-CHOCÓ," 303,552,522 ",2012
FCR 30%,CHOCÓ,27205,CONDOTO-CHOCÓ," 433,913,252 ",2012
FCR 30%,CHOCÓ,27250,ELLITORALDELSANJUAN-CHOCÓ," 436,821,723 ",2012
FCR 30%,CHOCÓ,27361,ISTMINA-CHOCÓ," 759,998,770 ",2012
FCR 30%,CHOCÓ,27372,JURADÓ-CHOCÓ," 104,306,953 ",2012
FCR 30%,CHOCÓ,27413,LLORÓ-CHOCÓ," 334,749,700 ",2012
FCR 30%,CHOCÓ,27425,MEDIOATRATO-CHOCÓ," 817,310,956 ",2012
FCR 30%,CHOCÓ,27430,MEDIOBAUDÓ-CHOCÓ," 397,756,366 ",2012
FCR 30%,CHOCÓ,27450,MEDIOSANJUAN-CHOCÓ," 466,518,742 ",2012
FCR 30%,CHOCÓ,27491,NÓVITA-CHOCÓ," 242,903,249 ",2012
FCR 30%,CHOCÓ,27495,NUQUÍ-CHOCÓ," 253,343,129 ",2012
FCR 30%,CHOCÓ,27580,RÍOIRO-CHOCÓ," 281,386,912 ",2012
FCR 30%,CHOCÓ,27600,RÍOQUITO-CHOCÓ," 264,303,472 ",2012
FCR 30%,CHOCÓ,27615,RIOSUCIO-CHOCÓ," 877,592,844 ",2012
FCR 30%,CHOCÓ,27660,SANJOSÉDELPALMAR-CHOCÓ," 150,015,871 ",2012
FCR 30%,CHOCÓ,27745,SIPÍ-CHOCÓ," 118,451,307 ",2012
FCR 30%,CHOCÓ,27787,TADÓ-CHOCÓ," 571,591,083 ",2012
FCR 30%,CHOCÓ,27800,UNGUÍA-CHOCÓ," 458,405,639 ",2012
FCR 30%,CHOCÓ,27810,UNIÓNPANAMERICANA-CHOCÓ," 279,947,984 ",2012
FCR 30%,HUILA,41006,ACEVEDO-HUILA," 944,365,214 ",2012
FCR 30%,HUILA,41013,AGRADO-HUILA," 272,110,420 ",2012
FCR 30%,HUILA,41016,AIPE-HUILA," 739,945,628 ",2012
FCR 30%,HUILA,41020,ALGECIRAS-HUILA," 742,639,791 ",2012
FCR 30%,HUILA,41078,BARAYA-HUILA," 290,755,250 ",2012
FCR 30%,HUILA,41206,COLOMBIA-HUILA," 368,671,656 ",2012
FCR 30%,HUILA,41319,GUADALUPE-HUILA," 615,554,918 ",2012
FCR 30%,HUILA,41357,IQUIRA-HUILA," 369,896,275 ",2012
FCR 30%,HUILA,41359,ISNOS-HUILA," 799,094,743 ",2012
FCR 30%,HUILA,41378,LAARGENTINA-HUILA," 405,777,622 ",2012
FCR 30%,HUILA,41396,LAPLATA-HUILA," 1,821,468,209 ",2012
FCR 30%,HUILA,41483,NÁTAGA-HUILA," 189,326,152 ",2012
FCR 30%,HUILA,41503,OPORAPA-HUILA," 387,285,870 ",2012
FCR 30%,HUILA,41518,PAICOL-HUILA," 166,793,156 ",2012
FCR 30%,HUILA,41530,PALESTINA-HUILA," 341,730,030 ",2012
FCR 30%,HUILA,41548,PITAL-HUILA," 410,859,793 ",2012
FCR 30%,HUILA,41551,PITALITO-HUILA," 3,633,353,772 ",2012
FCR 30%,HUILA,41660,SALADOBLANCO-HUILA," 340,076,794 ",2012
FCR 30%,HUILA,41668,SANAGUSTÍN-HUILA," 977,981,015 ",2012
FCR 30%,HUILA,41676,SANTAMARÍA-HUILA," 337,688,786 ",2012
FCR 30%,HUILA,41770,SUAZA-HUILA," 534,974,964 ",2012
FCR 30%,HUILA,41791,TARQUI-HUILA," 523,984,005 ",2012
FCR 30%,HUILA,41799,TELLO-HUILA," 427,698,309 ",2012
FCR 30%,HUILA,41872,VILLAVIEJA-HUILA," 224,380,881 ",2012
FCR 30%,LA GUAJIRA,44001,RIOHACHA-LAGUAJIRA," 7,092,168,672 ",2012
FCR 30%,LA GUAJIRA,44035,ALBANIA-LAGUAJIRA," 765,938,174 ",2012
FCR 30%,LA GUAJIRA,44078,BARRANCAS-LAGUAJIRA," 987,471,815 ",2012
FCR 30%,LA GUAJIRA,44090,DIBULLA-LAGUAJIRA," 901,503,536 ",2012
FCR 30%,LA GUAJIRA,44098,DISTRACCIÓN-LAGUAJIRA," 449,894,535 ",2012
FCR 30%,LA GUAJIRA,44110,ELMOLINO-LAGUAJIRA," 255,853,598 ",2012
FCR 30%,LA GUAJIRA,44279,FONSECA-LAGUAJIRA," 964,816,357 ",2012
FCR 30%,LA GUAJIRA,44378,HATONUEVO-LAGUAJIRA," 679,755,587 ",2012
FCR 30%,LA GUAJIRA,44420,LAJAGUADELPILAR-LAGUAJIRA," 94,724,307 ",2012
FCR 30%,LA GUAJIRA,44430,MAICAO-LAGUAJIRA," 4,544,164,416 ",2012
FCR 30%,LA GUAJIRA,44560,MANAURE-LAGUAJIRA," 2,823,727,303 ",2012
FCR 30%,LA GUAJIRA,44650,SANJUANDELCESAR-LAGUAJIRA," 1,101,300,184 ",2012
FCR 30%,LA GUAJIRA,44847,URIBIA-LAGUAJIRA," 4,791,200,755 ",2012
FCR 30%,LA GUAJIRA,44855,URUMITA-LAGUAJIRA," 507,023,027 ",2012
FCR 30%,LA GUAJIRA,44874,VILLANUEVA-LAGUAJIRA," 814,678,024 ",2012
FCR 30%,MAGDALENA,47030,ALGARROBO-MAGDALENA," 376,937,837 ",2012
FCR 30%,MAGDALENA,47053,ARACATACA-MAGDALENA," 1,168,348,093 ",2012
FCR 30%,MAGDALENA,47058,ARIGUANÍ-MAGDALENA," 973,756,078 ",2012
FCR 30%,MAGDALENA,47161,CERROSANANTONIO-MAGDALENA," 243,882,944 ",2012
FCR 30%,MAGDALENA,47170,CHIVOLO-MAGDALENA," 493,062,367 ",2012
FCR 30%,MAGDALENA,47189,CIÉNAGA-MAGDALENA," 3,170,110,887 ",2012
FCR 30%,MAGDALENA,47205,CONCORDIA-MAGDALENA," 293,143,258 ",2012
FCR 30%,MAGDALENA,47245,ELBANCO-MAGDALENA," 1,689,209,319 ",2012
FCR 30%,MAGDALENA,47258,ELPIÑON-MAGDALENA," 514,187,051 ",2012
FCR 30%,MAGDALENA,47268,ELRETÉN-MAGDALENA," 620,545,241 ",2012
FCR 30%,MAGDALENA,47288,FUNDACIÓN-MAGDALENA," 1,751,052,597 ",2012
FCR 30%,MAGDALENA,47318,GUAMAL-MAGDALENA," 814,126,946 ",2012
FCR 30%,MAGDALENA,47460,NUEVAGRANADA-MAGDALENA," 568,590,765 ",2012
FCR 30%,MAGDALENA,47541,PEDRAZA-MAGDALENA," 245,964,797 ",2012
FCR 30%,MAGDALENA,47545,PIJIÑODELCARMEN-MAGDALENA," 464,957,353 ",2012
FCR 30%,MAGDALENA,47551,PIVIJAY-MAGDALENA," 1,056,264,807 ",2012
FCR 30%,MAGDALENA,47555,PLATO-MAGDALENA," 1,684,984,383 ",2012
FCR 30%,MAGDALENA,47570,PUEBLOVIEJO-MAGDALENA," 879,276,695 ",2012
FCR 30%,MAGDALENA,47605,REMOLINO-MAGDALENA," 254,659,594 ",2012
FCR 30%,MAGDALENA,47660,SABANASDESANANGEL-MAGDALENA," 497,562,843 ",2012
FCR 30%,MAGDALENA,47675,SALAMINA-MAGDALENA," 227,595,507 ",2012
FCR 30%,MAGDALENA,47692,SANSEBASTIÁNDEBUENAVISTA-MAGDALENA," 532,923,727 ",2012
FCR 30%,MAGDALENA,47703,SANZENÓN-MAGDALENA," 276,763,974 ",2012
FCR 30%,MAGDALENA,47707,SANTAANA-MAGDALENA," 766,428,022 ",2012
FCR 30%,MAGDALENA,47720,SANTABÁRBARADEPINTO-MAGDALENA," 371,243,357 ",2012
FCR 30%,MAGDALENA,47745,SITIONUEVO-MAGDALENA," 932,119,020 ",2012
FCR 30%,MAGDALENA,47798,TENERIFE-MAGDALENA," 376,570,451 ",2012
FCR 30%,MAGDALENA,47960,ZAPAYÁN-MAGDALENA," 267,487,482 ",2012
FCR 30%,MAGDALENA,47980,ZONABANANERA-MAGDALENA," 1,816,477,886 ",2012
FCR 30%,META,50110,BARRANCADEUPÍA-META," 113,369,137 ",2012
FCR 30%,META,50124,CABUYARO-META," 119,614,695 ",2012
FCR 30%,META,50251,ELCASTILLO-META," 199,857,878 ",2012
FCR 30%,META,50270,ELDORADO-META," 104,000,799 ",2012
FCR 30%,META,50287,FUENTEDEORO-META," 385,877,558 ",2012
FCR 30%,META,50325,MAPIRIPÁN-META," 489,174,200 ",2012
FCR 30%,META,50330,MESETAS-META," 339,709,408 ",2012
FCR 30%,META,50350,LAMACARENA-META," 922,046,526 ",2012
FCR 30%,META,50370,URIBE-META," 459,599,643 ",2012
FCR 30%,META,50400,LEJANÍAS-META," 290,173,556 ",2012
FCR 30%,META,50450,PUERTOCONCORDIA-META," 591,399,301 ",2012
FCR 30%,META,50568,PUERTOGAITÁN-META," 557,416,114 ",2012
FCR 30%,META,50577,PUERTOLLERAS-META," 310,318,544 ",2012
FCR 30%,META,50590,PUERTORICO-META," 560,538,893 ",2012
FCR 30%,META,50680,SANCARLOSDEGUAROA-META," 262,803,313 ",2012
FCR 30%,META,50683,SANJUANDEARAMA-META," 273,947,349 ",2012
FCR 30%,META,50711,VISTAHERMOSA-META," 739,486,396 ",2012
FCR 30%,NARIÑO,52019,ALBÁN-NARIÑO," 651,191,341 ",2012
FCR 30%,NARIÑO,52022,ALDANA-NARIÑO," 193,489,858 ",2012
FCR 30%,NARIÑO,52036,ANCUYÁ-NARIÑO," 232,891,985 ",2012
FCR 30%,NARIÑO,52051,ARBOLEDA-NARIÑO," 230,320,285 ",2012
FCR 30%,NARIÑO,52079,BARBACOAS-NARIÑO," 1,083,971,820 ",2012
FCR 30%,NARIÑO,52110,BUESACO-NARIÑO," 740,251,783 ",2012
FCR 30%,NARIÑO,52203,COLÓN-NARIÑO," 306,307,916 ",2012
FCR 30%,NARIÑO,52207,CONSACA-NARIÑO," 296,174,190 ",2012
FCR 30%,NARIÑO,52210,CONTADERO-NARIÑO," 210,481,451 ",2012
FCR 30%,NARIÑO,52215,CÓRDOBA-NARIÑO," 425,218,455 ",2012
FCR 30%,NARIÑO,52224,CUASPUD-NARIÑO," 258,608,992 ",2012
FCR 30%,NARIÑO,52227,CUMBAL-NARIÑO," 1,088,074,295 ",2012
FCR 30%,NARIÑO,52233,CUMBITARA-NARIÑO," 428,065,695 ",2012
FCR 30%,NARIÑO,52240,CHACHAGÜÍ-NARIÑO," 413,431,493 ",2012
FCR 30%,NARIÑO,52250,ELCHARCO-NARIÑO," 1,012,913,282 ",2012
FCR 30%,NARIÑO,52254,ELPEÑOL-NARIÑO," 202,552,041 ",2012
FCR 30%,NARIÑO,52256,ELROSARIO-NARIÑO," 323,758,741 ",2012
FCR 30%,NARIÑO,52258,ELTABLÓNDEGÓMEZ-NARIÑO," 401,736,379 ",2012
FCR 30%,NARIÑO,52260,ELTAMBO-NARIÑO," 392,398,656 ",2012
FCR 30%,NARIÑO,52287,FUNES-NARIÑO," 203,439,890 ",2012
FCR 30%,NARIÑO,52317,GUACHUCAL-NARIÑO," 490,735,590 ",2012
FCR 30%,NARIÑO,52320,GUAITARILLA-NARIÑO," 382,632,317 ",2012
FCR 30%,NARIÑO,52323,GUALMATÁN-NARIÑO," 175,947,185 ",2012
FCR 30%,NARIÑO,52352,ILES-NARIÑO," 258,241,606 ",2012
FCR 30%,NARIÑO,52354,IMUÉS-NARIÑO," 202,000,962 ",2012
FCR 30%,NARIÑO,52378,LACRUZ-NARIÑO," 554,140,257 ",2012
FCR 30%,NARIÑO,52381,LAFLORIDA-NARIÑO," 304,715,910 ",2012
FCR 30%,NARIÑO,52385,LALLANADA-NARIÑO," 185,070,600 ",2012
FCR 30%,NARIÑO,52390,LATOLA-NARIÑO," 340,750,335 ",2012
FCR 30%,NARIÑO,52399,LAUNIÓN-NARIÑO," 815,565,873 ",2012
FCR 30%,NARIÑO,52405,LEIVA-NARIÑO," 405,716,391 ",2012
FCR 30%,NARIÑO,52411,LINARES-NARIÑO," 323,666,895 ",2012
FCR 30%,NARIÑO,52418,LOSANDES-NARIÑO," 563,416,749 ",2012
FCR 30%,NARIÑO,52427,MAGÜI-NARIÑO," 625,627,412 ",2012
FCR 30%,NARIÑO,52435,MALLAMA-NARIÑO," 250,740,812 ",2012
FCR 30%,NARIÑO,52473,MOSQUERA-NARIÑO," 455,374,706 ",2012
FCR 30%,NARIÑO,52480,NARIÑO-NARIÑO," 142,576,308 ",2012
FCR 30%,NARIÑO,52490,OLAYAHERRERA-NARIÑO," 920,944,369 ",2012
FCR 30%,NARIÑO,52506,OSPINA-NARIÑO," 262,987,006 ",2012
FCR 30%,NARIÑO,52520,FRANCISCOPIZARRO-NARIÑO," 420,136,284 ",2012
FCR 30%,NARIÑO,52540,POLICARPA-NARIÑO," 486,449,422 ",2012
FCR 30%,NARIÑO,52560,POTOSÍ-NARIÑO," 380,397,386 ",2012
FCR 30%,NARIÑO,52565,PROVIDENCIA-NARIÑO," 391,755,731 ",2012
